id,pred
4485,0.8
7134,1.4
7865,0.8
10276,0.8
8160,0.8
466,0.8
10688,1.1
14681,1.0
14860,0.9
392,0.9
7028,0.9
13586,0.6
10890,1.0
3362,0.7
14593,0.8
3981,1.0
2860,0.9
11826,1.2
5633,1.0
5202,0.9
7501,0.7
3597,0.9
12210,0.8
2685,0.7
881,1.1
11122,0.8
490,0.8
2929,0.5
14696,1.0
11871,0.7
14934,1.0
10955,0.8
14962,1.4
10083,0.6
5673,0.8
83,0.8
7556,0.5
13273,0.9
10149,1.2
11095,0.6
1580,1.2
5083,0.8
6351,0.8
3331,0.6
12975,1.0
6704,1.0
1113,0.7
8619,0.8
11920,0.9
10263,0.6
13812,1.0
6065,0.9
11247,0.7
8377,1.1
2074,0.5
14723,1.0
7992,0.9
8808,1.0
2962,0.8
1657,0.9
13560,0.8
3021,1.2
9941,1.1
10034,1.0
9457,1.0
14097,1.3
13754,1.3
13772,0.9
4262,1.0
5189,1.2
5570,1.0
3436,0.8
928,1.0
1405,0.6
13207,0.5
15083,0.8
13003,1.0
4221,0.8
1499,0.8
8596,0.8
13164,0.8
1339,1.0
3959,0.9
2681,0.6
13815,0.9
5676,1.0
3574,0.9
6393,0.9
10186,0.8
14989,0.6
3782,0.9
6459,0.6
9152,0.7
11400,1.1
2131,0.6
14297,0.5
406,1.1
10708,1.1
13573,1.0
4878,1.1
6334,0.9
3429,0.8
260,0.4
13596,0.7
5822,0.7
3945,0.9
939,1.2
10703,0.8
7089,0.8
3477,0.5
10673,1.1
11878,0.8
12956,1.1
6104,1.1
11058,0.8
2223,0.8
3330,0.9
13253,1.3
669,0.8
6371,0.6
14171,0.6
14413,1.0
13262,1.2
2615,1.1
995,1.1
10850,1.0
2851,0.8
1629,0.7
7835,0.9
2145,0.8
986,0.9
7306,0.7
11757,0.9
9695,1.2
5442,1.0
2944,0.9
2100,1.0
13248,1.0
12555,0.9
10544,1.0
1577,1.0
12799,1.0
11618,1.0
14678,1.0
3607,0.8
14227,1.1
14038,1.3
6453,0.8
9587,0.7
6649,1.0
5279,0.9
2998,0.9
13283,0.8
13485,0.9
9960,0.9
4168,0.5
10669,0.7
5304,0.9
2115,1.1
2534,0.7
6361,0.9
9021,1.0
1002,1.0
12908,1.0
1009,0.7
3049,1.0
1081,0.6
6842,1.0
7592,1.0
4436,1.0
9583,1.0
4901,0.9
13597,0.6
12886,0.6
2940,0.9
1262,1.1
13643,0.8
7221,1.1
2768,0.6
416,0.8
9092,0.9
10993,0.9
3779,0.8
9031,1.3
5602,0.8
8210,0.8
12432,1.0
8045,0.9
652,0.8
7640,1.0
3469,0.8
4263,0.8
2060,0.9
10832,1.0
4099,0.7
2118,0.8
3620,1.1
6287,1.0
5953,1.0
1879,0.8
118,1.2
10449,0.7
6664,0.6
12362,1.0
8831,0.7
11933,0.8
14306,0.9
1653,0.6
6410,0.7
13620,0.8
9262,0.6
7256,0.7
11376,1.0
12251,0.8
14294,0.9
2346,0.8
6375,1.0
15042,1.0
9290,0.9
11836,0.7
9395,1.3
1694,0.8
13773,1.2
1536,1.0
11644,0.8
12589,0.8
8241,0.9
4487,0.8
13077,0.9
3540,0.8
417,0.9
8370,0.7
6009,0.8
12075,1.1
2293,0.6
14000,1.1
12414,0.9
7895,1.0
13933,0.9
8150,0.6
1304,0.8
9083,0.9
512,0.8
11704,0.9
2654,1.2
11397,0.6
12331,0.9
781,1.2
6279,0.5
10265,1.1
14256,0.8
12685,0.8
4188,0.8
5834,1.0
10452,0.8
9558,0.7
7797,0.9
7456,1.1
3525,1.0
10770,0.8
1710,0.7
10237,1.0
8931,1.1
6834,0.8
4106,0.9
1621,1.7
7976,0.9
4182,1.0
3468,1.2
1859,1.1
9974,0.8
1472,1.1
503,0.8
8557,1.1
7709,0.9
8346,0.8
33,0.7
1398,1.0
7110,0.6
65,0.7
11861,1.1
1955,0.7
2217,1.5
11510,0.8
11828,0.7
4745,1.0
6855,0.6
11488,0.9
13692,1.1
13746,1.0
3466,1.1
14025,0.8
1297,1.2
3480,0.8
13490,1.0
3825,0.7
5413,1.0
7601,0.7
5762,0.8
2240,1.0
12882,1.1
2881,0.6
5908,0.7
2500,0.8
10338,0.8
1618,1.1
7037,0.9
1970,0.8
11792,1.3
85,1.1
13347,0.9
1157,1.0
9272,1.1
1308,0.7
13547,1.0
8200,1.1
12348,1.2
7279,0.6
5321,0.9
812,1.1
3137,0.9
11358,1.2
9148,0.9
1356,1.3
2142,1.1
11678,0.9
13832,1.0
9463,0.8
5433,0.8
8934,0.7
4675,1.0
7297,1.1
6468,0.8
135,1.1
6193,1.0
12757,1.1
11692,0.8
3993,0.7
11922,0.7
14379,0.9
11226,0.9
3081,0.9
7046,0.5
10647,1.0
1365,0.7
8807,0.8
10717,0.7
14853,0.7
2595,0.7
5888,1.0
10656,1.3
10881,1.1
5891,0.7
6870,1.1
1752,1.0
4308,0.8
7198,0.8
4124,1.1
6738,0.9
3386,1.1
4995,1.1
6544,0.5
3713,1.0
12947,1.0
11565,1.0
6914,1.1
14904,1.0
12767,1.0
9940,0.7
4206,0.8
5229,1.0
9072,1.0
6706,0.8
14369,0.8
8226,1.2
3191,0.8
4864,0.9
7632,0.8
1045,1.0
10369,1.3
3085,1.2
10882,0.9
11203,1.0
2601,1.1
12694,0.5
4438,0.9
4970,0.8
1089,0.7
1442,0.5
14516,0.8
13127,0.7
9360,0.8
14837,0.9
10666,0.6
12250,0.8
8965,0.8
6268,0.3
13817,1.2
14996,0.7
6867,0.8
13845,1.1
5082,0.8
4056,0.9
13161,1.0
550,0.7
14088,0.8
7290,0.9
2058,1.0
4868,1.0
11199,0.8
708,1.1
15022,0.8
1573,1.0
13998,1.1
9820,0.8
7878,0.6
12884,0.9
3946,0.8
4059,1.0
8549,1.3
4657,0.9
4986,0.6
989,1.0
1092,1.0
3762,1.0
207,1.2
1899,0.9
11327,1.0
2103,0.7
6014,1.0
13656,0.8
2001,1.2
2465,1.0
12746,0.8
1191,1.0
10802,0.8
7085,0.9
12514,0.8
11278,0.8
11917,0.5
2964,0.9
4735,1.1
12015,1.0
9100,0.9
7111,0.9
13737,1.1
4783,1.0
12763,1.0
3279,0.6
1429,0.7
14921,1.2
6454,0.7
3461,0.9
2755,1.0
529,0.9
6081,1.1
1628,0.8
7967,0.9
1538,1.0
4826,0.8
12962,0.7
9614,0.6
13424,0.8
10929,1.1
7374,0.7
2170,0.9
3006,1.3
5007,0.7
8296,0.6
11212,0.8
4524,0.6
12430,1.0
9301,0.7
13251,0.7
14597,0.9
155,1.1
1318,1.0
13427,0.7
976,0.7
15051,0.9
10405,0.8
8785,1.1
11713,0.9
8914,0.9
4858,1.1
7902,0.9
8529,0.7
3351,0.6
3841,0.7
12344,0.9
10107,0.8
6808,0.9
2369,0.8
9861,0.8
14699,0.9
3026,0.8
5956,1.1
11449,0.9
14961,0.8
3887,0.6
6023,1.0
925,0.8
14040,0.8
13220,1.0
8323,0.8
11055,0.9
9520,0.8
10809,0.7
2879,1.1
4133,1.0
7247,0.7
14600,0.8
10218,1.1
2099,1.0
9091,0.7
10607,1.0
14174,0.6
4005,0.8
11864,0.8
7564,0.8
7006,0.5
771,0.9
10546,1.2
8171,0.9
7355,0.6
13184,0.6
6378,0.8
1419,1.0
1908,1.0
9074,0.8
6783,0.9
12001,0.8
6577,0.9
4385,0.6
7770,1.2
12074,1.1
1533,1.0
14534,0.9
11473,1.0
3725,1.2
11179,0.4
5859,1.1
643,0.8
14945,1.0
7040,1.2
10803,0.8
14964,1.0
5748,1.0
3056,0.8
11503,0.9
9594,0.6
13904,1.0
13265,0.9
14521,1.1
1311,0.9
9651,0.8
8147,1.2
7619,0.8
8417,1.0
5971,0.8
171,0.9
397,0.7
13134,1.2
9987,1.0
9161,0.8
13196,0.6
2650,0.8
1880,0.7
11388,1.1
9364,0.9
4643,1.5
5790,0.6
13708,1.0
7587,1.2
9955,0.7
14119,0.9
279,1.0
1344,0.7
8288,0.9
8612,0.8
13534,0.9
2838,0.9
10512,1.1
10164,1.1
3432,1.2
4843,1.2
11395,0.9
2692,0.9
3420,0.8
4452,1.3
7479,0.7
5259,1.1
4014,0.7
14633,1.1
2672,0.8
8979,0.7
6443,0.9
14660,0.9
10256,0.6
13418,1.0
3401,0.7
5934,0.8
1961,0.7
2522,0.7
12129,0.8
4398,1.0
9860,1.0
13173,0.6
4190,0.9
9303,1.0
10787,0.6
6451,0.7
1750,0.6
13126,0.8
7959,0.7
4184,0.7
10312,0.9
12537,1.0
11027,1.1
7826,0.6
7925,0.8
11847,0.9
10628,0.9
7929,0.7
4586,0.9
4848,1.1
10967,1.1
12393,0.6
12114,0.8
634,0.7
13182,1.1
2096,1.0
5031,1.3
10311,0.9
35,0.7
6178,0.8
5222,1.2
8754,1.0
80,0.6
7194,0.6
1612,0.8
5398,0.8
13680,0.7
1292,0.9
9862,0.8
5846,0.6
2604,1.0
14543,1.0
5267,0.5
27,1.0
50,0.9
3490,0.9
11538,0.8
10030,1.0
8253,0.7
13241,1.1
6746,1.1
12108,0.9
10300,1.1
14834,0.7
11995,1.0
3260,1.0
7534,1.0
5414,1.1
2541,1.0
9798,1.0
14915,0.8
1027,1.1
1459,0.7
13911,1.2
11225,1.0
4683,0.9
2817,0.6
3409,0.9
7990,0.9
14061,0.9
14203,1.2
8959,0.9
14087,0.8
10602,1.0
8322,0.9
5739,0.9
5390,0.8
14965,0.7
7581,0.7
13453,0.8
1056,1.0
5875,0.9
8291,0.7
11162,1.0
7837,0.6
3209,0.9
3051,1.1
10976,0.9
4736,0.9
10523,1.1
9563,0.9
7778,0.9
829,0.9
10538,0.8
1744,0.8
2175,1.0
421,0.8
8751,1.1
14293,0.8
4909,0.7
13055,1.0
2232,0.9
965,0.7
10431,1.0
12914,0.8
5086,0.7
6573,0.9
7991,0.7
11860,1.3
2837,1.0
2085,0.8
6563,0.8
3898,1.1
5765,1.1
4645,0.7
2727,0.8
10558,0.7
14747,1.1
13554,0.9
14015,0.9
10834,0.9
9233,1.1
13893,1.0
8830,0.8
2845,1.2
8949,0.8
6034,1.0
7338,0.4
6213,0.6
11841,0.6
9560,0.8
6124,0.9
10208,0.8
8465,0.8
9892,0.7
11123,1.0
5760,0.9
5008,0.9
10898,1.1
8153,0.9
10144,1.0
4759,0.7
737,0.8
12341,1.0
11594,1.0
8896,0.7
9030,1.0
4459,0.9
10202,0.8
6841,1.4
9532,0.9
10653,0.9
6724,0.8
2640,0.8
5751,0.6
12355,1.1
7948,0.7
8605,0.6
13236,0.9
9246,0.8
7245,0.6
12847,0.9
4662,0.8
1213,0.9
7284,0.8
2536,0.8
1407,0.8
5475,0.7
7482,0.7
8938,0.9
8911,0.8
6113,0.9
10046,0.7
14936,0.7
5266,0.9
10662,1.1
11248,0.9
10938,0.9
9261,0.7
8182,0.7
6028,0.7
258,1.4
14329,0.8
4411,0.9
12278,0.9
14842,0.8
10151,0.7
4073,1.0
10254,0.9
4283,0.9
9805,1.0
3,0.6
7667,0.8
7650,1.0
13480,0.7
11342,0.6
3764,0.5
6963,0.9
4804,1.0
15032,0.7
12227,0.9
3417,0.9
1979,0.9
2711,1.0
5688,0.8
2413,0.9
10376,0.8
9278,1.1
9832,0.7
12811,0.7
6913,1.0
2487,1.1
568,0.9
11606,1.0
12797,1.0
6898,0.8
11697,1.1
11750,0.8
545,0.8
5935,0.8
6686,1.0
3325,0.8
7944,1.2
1818,1.0
574,0.9
7807,0.8
940,1.0
13678,0.8
4975,0.8
5191,0.5
1200,0.9
142,1.0
5016,1.1
11025,1.2
13183,0.8
2342,1.0
10110,1.1
10037,0.9
5471,0.8
6731,1.0
13313,0.8
6676,0.8
1008,0.6
11230,1.3
549,1.0
851,0.8
3876,0.8
1444,0.8
1706,0.8
14975,0.7
10135,0.6
2712,1.6
1136,0.7
11720,0.8
2816,1.2
10827,1.2
11315,0.8
9785,1.2
5799,0.7
4599,0.8
11790,1.0
1476,1.0
1068,1.2
3070,1.0
11774,0.6
1507,0.8
3832,1.0
13398,0.8
8525,0.6
5940,1.4
893,0.9
10988,0.7
1417,0.7
1545,0.8
13915,0.9
14873,0.8
4585,0.8
12678,0.9
2495,1.0
5156,1.0
1443,0.9
2921,1.2
329,0.7
427,0.9
14878,0.9
3052,0.9
8436,0.8
5041,0.8
9147,1.0
11999,0.7
8782,0.9
10540,0.9
4629,1.0
1910,1.2
9066,0.9
7617,0.9
13632,1.1
10443,1.1
13526,0.9
8314,0.9
5088,1.1
13822,0.8
11729,0.9
738,0.7
6473,0.3
14492,1.0
6688,1.0
13111,1.1
3928,0.7
9467,1.1
8117,0.8
15019,0.8
671,0.6
14283,1.1
13920,0.7
11850,0.8
4280,0.8
13403,0.9
1203,0.9
5883,0.9
804,1.1
10458,0.9
2496,0.7
4659,0.8
9474,0.5
8863,0.9
4146,0.9
11591,1.0
13473,0.8
11569,0.9
7162,1.1
2304,1.0
4477,0.5
11050,1.0
11562,1.0
7058,0.8
14903,1.2
4919,0.8
1414,0.5
6832,1.0
15059,1.1
991,0.8
13355,1.1
14309,0.9
6067,1.0
1996,1.0
10137,0.7
2752,1.2
598,1.0
8,0.4
13009,0.7
10786,0.8
14674,1.0
4980,1.1
1952,0.9
5634,0.9
7958,0.7
2979,0.7
7528,0.5
6262,0.8
6656,1.0
14797,0.9
723,0.9
11549,0.8
11239,0.8
13036,1.0
14442,0.7
8341,0.8
3479,0.9
11008,1.1
8742,0.9
3985,1.1
4729,0.7
9036,0.8
960,0.7
9654,1.1
3662,1.2
404,1.0
12435,0.7
6055,0.8
13948,0.9
11584,1.3
816,0.8
12754,1.0
5405,0.9
11712,0.8
10730,1.1
12930,1.0
6253,0.8
14527,0.7
6515,0.7
7361,1.0
12523,1.3
12089,0.7
12441,1.0
2603,0.8
9108,0.9
5754,0.9
6168,0.7
206,0.8
11817,0.7
8251,1.2
8517,1.0
12112,0.6
12733,1.1
2553,1.2
9315,0.8
3939,0.8
12738,0.7
14930,0.8
7980,1.3
10855,0.7
4884,0.9
8047,1.2
13317,0.8
2388,0.8
15076,1.1
7043,0.9
4082,1.0
1315,1.2
6941,0.8
8280,0.8
48,1.0
168,0.9
1440,0.7
4071,0.8
7554,0.7
2525,1.0
1177,0.7
14900,0.8
5976,0.9
14449,1.2
774,1.3
3295,1.0
10489,0.9
13641,0.7
7966,0.9
5210,1.0
7409,0.8
10394,1.1
3642,1.1
9761,0.7
13163,0.8
8389,0.9
13668,0.7
13963,1.1
4516,0.7
9838,1.1
6076,1.1
4639,0.8
1698,0.8
10747,0.9
6181,1.1
4313,0.8
5734,0.7
1743,0.9
1471,0.8
2632,0.8
9780,0.7
8816,0.9
3250,0.7
9466,1.0
6504,1.0
5394,1.3
9346,0.6
5937,1.1
7213,1.2
5835,0.7
252,0.5
8427,1.0
2086,0.9
1406,1.0
8290,0.9
3082,1.1
11758,0.9
4703,0.8
6311,0.8
780,0.6
1248,1.1
1506,1.0
14451,0.8
8508,0.8
10310,0.8
13151,1.1
7744,1.3
9672,1.2
8715,1.0
5325,0.7
6966,1.1
3673,0.7
3457,0.9
8518,0.6
11172,0.8
7193,0.9
7353,1.0
3842,0.7
12650,0.7
2758,0.8
5238,0.8
7994,0.8
8492,0.9
3947,0.8
13083,1.3
7190,0.7
7845,1.0
11195,0.8
6349,0.7
1874,0.6
3903,0.7
1167,0.6
3359,1.0
9509,1.0
846,0.8
3230,0.8
10382,1.1
4525,1.0
10095,0.8
7975,0.7
10910,1.1
6994,1.1
8376,1.0
4003,0.8
9697,1.2
8570,1.1
3974,0.5
4888,0.6
12044,1.0
6583,0.6
8360,0.9
1774,1.0
1646,0.8
9085,0.8
7688,0.7
7571,1.0
14517,1.2
1501,1.0
3294,0.9
646,0.9
11521,0.9
1909,1.0
8662,1.2
4492,0.7
13364,1.0
8167,0.8
1487,1.1
7476,1.0
13935,0.8
13617,1.0
14374,0.9
13092,0.7
12921,1.0
14606,0.7
6729,0.8
3869,0.8
4431,1.2
7267,0.8
6978,0.8
3892,1.0
12643,1.2
13790,0.6
12561,0.6
5411,1.2
9639,0.8
13983,0.9
6921,1.0
8212,0.8
7316,0.7
3970,1.0
13309,1.1
14067,0.7
2229,1.3
7654,0.7
2778,0.7
2562,0.7
10970,0.8
6328,0.8
7801,0.8
10387,0.8
13958,1.2
11188,0.6
4867,0.6
2504,1.1
1903,1.0
11076,0.7
5038,0.8
593,1.3
6567,0.8
5046,0.9
12471,0.9
7661,1.1
7244,0.8
493,1.1
12880,0.9
10931,0.8
680,1.0
5432,0.8
309,0.8
1267,1.2
13435,0.9
13015,0.9
12715,1.2
11092,0.7
202,0.7
7076,0.9
8674,0.9
4892,0.9
3305,0.7
9886,1.0
2188,0.9
11098,0.8
3376,1.2
8053,0.7
13671,0.8
4693,0.7
13463,0.6
11965,1.0
12055,1.0
13020,1.0
12102,0.7
5617,0.8
7575,0.8
4815,1.0
13226,0.6
4295,0.7
14118,1.0
11180,0.9
11042,0.9
11630,0.7
1784,0.9
4918,0.6
14254,0.8
1101,1.1
6340,0.7
11337,0.8
13249,1.1
175,0.9
12781,0.8
5294,0.7
2796,0.9
322,0.8
7107,0.9
12109,0.6
10807,0.8
14402,0.7
6693,0.9
5954,1.1
10059,1.1
4705,0.6
14150,1.1
8433,0.9
2989,1.2
467,0.9
1548,1.1
6084,1.0
8945,0.7
9635,0.7
9946,0.9
5850,0.7
6501,1.1
6044,0.6
7602,0.7
2215,0.8
6212,1.4
787,0.9
1517,0.7
10815,0.7
7766,0.6
7069,1.0
1041,1.2
5640,0.7
13736,1.1
386,1.0
10373,0.8
10637,1.2
1692,1.1
14787,1.0
11596,1.0
14820,0.8
215,0.8
14457,1.2
4637,0.6
9577,1.1
13123,0.8
638,0.8
10609,0.9
7962,0.7
8352,1.1
7498,0.9
10866,0.7
11517,1.2
799,1.0
10674,1.2
6902,1.1
569,0.8
14163,0.8
13544,0.8
2478,0.7
14278,0.9
12231,0.7
5741,0.9
4049,0.6
8956,0.6
4974,1.2
10764,0.8
9548,0.9
742,1.0
14562,0.6
571,0.8
719,1.2
10303,1.1
8372,0.9
14708,0.8
14007,0.6
12184,0.6
4230,0.8
7217,0.9
9176,1.0
10930,1.0
7129,1.2
10596,0.9
483,1.0
5928,0.9
6651,1.1
4536,0.7
7458,0.7
2502,1.2
1112,0.9
1436,1.1
12088,0.9
4779,1.1
2287,0.7
13838,0.5
5131,1.2
7050,0.8
10948,0.7
5136,0.6
9035,0.9
6218,0.8
9340,0.7
9719,0.8
96,1.0
452,1.1
3284,0.7
3299,0.8
4024,1.2
8234,0.8
14096,0.9
6125,0.8
8287,0.9
14490,1.2
9126,0.7
5396,0.5
9991,0.7
7054,1.0
9073,0.7
12838,0.8
8357,0.9
3512,0.8
8983,0.7
10683,0.8
5725,0.9
12830,0.8
14501,0.9
14972,0.7
5991,0.5
7315,1.0
12450,1.3
2925,1.1
2575,1.2
69,0.9
5195,0.9
1599,1.2
918,1.1
9806,1.1
402,0.7
2386,0.7
7977,0.9
14363,0.9
10927,0.9
2724,0.7
3796,0.7
8071,0.8
10123,0.8
2847,0.7
11455,1.2
6992,1.1
5488,0.9
12958,1.1
2932,1.2
8523,0.6
7701,1.1
14120,0.7
2403,1.0
14367,1.0
12037,0.7
14116,0.7
6040,0.9
7827,1.0
6607,0.9
6496,1.1
1005,0.8
6525,0.6
5289,1.0
4742,0.9
4427,0.7
10177,0.8
7954,0.8
10819,0.9
14709,0.6
3677,0.8
14205,0.9
5817,0.6
375,0.5
14399,0.9
5281,0.9
14688,1.3
1866,0.7
1388,0.8
13048,0.9
13831,0.9
13330,0.8
177,0.9
4472,0.7
13605,1.1
11405,0.8
5815,0.9
10006,0.8
5103,0.9
10780,0.8
10584,0.9
3207,0.9
8052,0.7
4715,0.9
8315,0.6
3116,0.8
13050,1.2
6118,0.8
4646,0.9
3955,0.8
13701,0.9
8428,0.8
8229,1.1
878,1.2
3595,0.9
9557,0.8
324,1.2
2639,0.6
9309,1.1
11948,0.8
7675,1.0
8327,0.9
7407,0.9
3675,1.0
8270,1.1
4790,0.6
2730,1.2
4917,0.9
13264,0.8
10465,0.5
14079,0.9
11116,0.9
13354,0.9
13614,0.8
11284,0.9
5540,0.5
12190,0.9
1021,0.7
8810,0.8
2481,0.9
14541,0.8
13613,1.0
6606,1.2
10444,0.8
10658,0.7
253,1.0
13765,0.6
7570,0.6
6600,0.7
999,1.0
1028,0.8
6314,0.9
10532,1.0
7961,0.8
5084,0.6
14002,0.7
9823,0.8
8700,1.5
12778,1.0
3267,0.7
11356,0.7
412,0.8
10381,0.8
10289,1.2
10418,0.7
7378,0.8
739,0.7
8777,0.8
4512,0.7
111,1.0
6951,0.9
2144,0.8
3691,1.2
6873,1.1
10206,1.2
5152,1.1
7156,0.8
4616,1.0
7548,1.0
3902,0.6
12776,0.8
10168,1.4
6610,0.9
8402,0.9
9743,1.0
11169,0.6
6819,0.9
11081,0.8
12862,1.1
5965,0.9
3650,0.8
6107,1.0
794,0.7
13873,1.0
8920,0.9
1831,0.8
5884,0.7
7757,0.9
748,0.8
3537,0.7
4921,0.9
6787,1.0
1190,1.1
1741,1.0
8893,0.8
6858,0.8
3171,1.1
5280,0.7
3204,0.7
13918,1.1
13878,1.0
12788,0.9
1561,0.7
12342,0.7
12605,0.5
14199,0.9
4532,0.9
2578,0.9
2950,0.8
10082,0.8
11854,0.7
12658,0.8
2973,0.9
14573,1.1
1700,0.6
9774,0.9
12805,1.1
7898,0.6
653,1.0
7668,0.8
12692,0.9
8847,0.7
4197,0.5
6206,1.1
14177,0.6
6185,0.8
3041,1.2
3370,0.9
958,0.9
5599,0.8
8724,1.0
8966,0.8
8760,0.9
6025,1.0
14125,0.7
5224,0.7
11084,1.0
6256,0.6
507,0.4
779,0.8
10393,0.9
886,0.7
6156,0.7
6345,0.8
330,1.0
3511,0.9
9673,0.8
8359,1.1
12543,0.7
6174,0.5
9336,1.0
7727,0.9
12271,0.9
5407,0.8
5895,0.7
6446,0.8
11811,0.9
13110,0.6
6681,0.6
2444,0.9
3956,0.8
11879,0.5
1918,0.5
11009,0.8
9305,0.8
5047,0.7
4678,0.4
15092,1.1
13477,0.9
7949,0.8
14302,0.9
14018,0.5
8257,0.9
10760,1.0
7578,0.7
9418,0.8
4647,0.8
10054,1.0
13301,0.6
3256,1.0
14889,0.8
12286,0.9
13926,0.8
2677,0.9
13562,1.1
716,0.9
6053,0.8
8900,0.7
8584,1.1
3884,1.1
2359,1.2
13634,1.0
14123,0.7
6633,0.9
4860,0.5
3039,1.0
13073,0.9
3315,0.7
7218,0.8
2422,1.0
10096,0.9
1670,1.1
786,0.8
9970,0.9
972,0.9
4441,1.1
7946,0.9
9529,0.9
619,1.3
13723,1.1
10720,1.0
13595,0.9
11880,0.8
11329,1.0
10582,0.9
2976,0.9
4787,0.8
11157,0.9
11173,0.8
12656,0.8
148,1.1
7813,0.6
11118,0.8
8657,1.0
4711,0.9
4688,0.8
9925,0.6
14197,0.8
8446,1.0
9859,0.9
10035,0.5
3352,0.9
3952,0.8
2269,0.7
1480,0.9
6332,1.1
9894,1.1
9732,0.6
1065,0.8
3975,1.1
8696,0.6
8416,1.0
7262,0.9
10264,0.9
6827,0.8
2382,0.9
12337,0.8
11461,1.0
47,1.0
8250,1.0
11776,0.7
6379,0.7
8393,0.8
2380,0.7
7819,0.8
5142,1.2
9694,0.7
9276,0.9
6955,0.8
5385,1.0
10304,0.6
9334,0.8
3728,1.2
3443,0.9
9698,1.0
9648,1.1
12332,0.9
13072,0.9
6195,0.9
9992,0.8
11536,0.7
14281,1.2
7891,1.0
2129,0.7
6981,0.9
6549,0.7
5378,0.5
10019,1.0
3399,0.7
62,0.8
14415,0.9
110,0.9
3671,0.7
1718,0.6
3091,0.6
8826,1.1
7308,0.9
8063,0.9
11402,0.9
974,0.9
9210,1.3
1258,0.8
9343,1.1
10654,1.1
13522,1.0
479,0.6
11369,1.0
1158,1.0
12010,1.0
9103,0.7
8422,1.1
9017,0.7
13432,0.7
2429,0.7
9840,1.0
5988,0.6
6568,1.3
2617,0.9
9208,0.9
12939,1.0
4652,0.7
477,1.0
4089,0.9
8151,0.8
3247,1.1
691,0.8
4697,0.7
3131,0.8
13865,1.1
7583,0.8
11489,0.7
5499,0.9
8792,1.0
2732,0.7
14535,1.0
11791,0.7
13482,0.9
13380,1.0
7811,0.9
4685,0.9
4871,0.9
1625,0.8
14766,0.8
3316,1.3
14082,0.6
5332,0.9
4870,1.1
3545,0.7
4035,0.7
12912,0.8
6824,1.1
1523,0.8
7223,0.6
4989,0.9
14736,0.8
12723,1.2
3861,1.1
4009,0.8
6594,1.1
3817,0.7
13913,1.0
13289,0.4
6574,0.9
7197,1.0
1875,1.3
134,0.9
31,0.5
3272,0.9
10895,0.9
2545,0.8
6199,0.8
12335,1.2
5723,1.0
1159,0.8
2680,1.1
11647,1.0
9236,0.7
11270,1.1
7261,0.7
6405,0.9
8988,0.8
12454,0.7
4527,0.8
525,0.7
9223,0.8
11041,0.7
12192,0.9
8387,0.5
3879,0.9
7301,0.8
1368,0.7
9464,0.8
13279,0.7
12268,0.6
3282,0.8
12632,0.8
11667,0.9
9478,1.0
4758,0.8
13102,0.7
10551,1.0
12377,0.8
11269,0.9
9919,1.1
