id,pred
12075,1.0
2293,0.8
14000,1.0
12414,0.9
7895,1.0
13933,0.9
8150,0.6
1304,1.1
9083,0.8
512,0.8
11704,1.1
2654,1.1
11397,0.9
12331,0.7
781,1.1
6279,0.7
10265,1.1
14256,0.7
12685,1.2
4188,0.9
5834,1.1
10452,0.8
9558,1.0
7797,1.0
7456,1.0
3525,0.8
10770,0.9
1710,1.0
10237,1.0
8931,0.8
6834,0.6
4106,0.7
1621,1.3
7976,1.1
4182,0.9
3468,0.9
1859,1.2
9974,0.9
1472,0.8
503,0.8
8557,1.1
7709,0.8
8346,0.8
33,0.9
1398,1.2
7110,0.9
65,0.9
11861,0.8
1955,0.7
2217,1.1
11510,0.7
11828,0.9
4745,0.9
6855,0.5
11488,0.8
13692,1.1
13746,1.0
3466,0.9
14025,0.8
1297,1.1
3480,0.6
13490,0.8
3825,0.8
5413,1.3
7601,1.0
5762,0.8
2240,1.1
12882,0.8
2881,0.9
5908,1.0
2500,1.1
10338,0.7
1618,0.9
7037,0.9
1970,0.9
11792,1.9
85,1.1
13347,0.8
1157,0.9
9272,0.8
1308,0.7
13547,0.7
8200,1.3
12348,1.3
7279,0.8
5321,1.0
812,0.8
3137,0.6
11358,1.1
9148,1.0
1356,1.1
2142,1.4
11678,0.8
13832,1.0
9463,0.8
5433,0.8
8934,0.7
4675,1.0
7297,1.1
6468,0.8
135,0.7
6193,1.1
12757,1.0
11692,0.9
3993,0.6
11922,0.7
14379,1.0
11226,0.7
3081,0.8
7046,0.7
10647,0.9
1365,0.7
8807,0.8
10717,0.9
14853,0.8
2595,0.7
5888,1.0
10656,1.2
10881,0.7
5891,1.0
6870,1.3
1752,0.9
4308,0.9
7198,0.9
4124,1.0
6738,0.8
3386,1.1
4995,1.1
6544,0.7
3713,0.8
12947,1.0
11565,1.2
6914,0.8
14904,0.9
12767,0.9
9940,0.8
4206,1.0
5229,0.8
9072,0.9
6706,1.1
14369,1.0
8226,0.8
3191,1.0
4864,0.9
7632,0.8
1045,1.5
10369,1.3
3085,1.2
10882,1.1
11203,0.9
2601,0.8
12694,0.8
4438,0.9
4970,0.5
1089,0.8
1442,0.6
14516,0.9
13127,0.8
9360,0.8
14837,0.6
10666,0.9
12250,1.1
8965,1.0
6268,0.5
13817,0.9
14996,0.8
6867,0.9
13845,0.9
5082,1.1
4056,0.8
13161,1.0
550,0.8
14088,0.9
7290,0.8
2058,0.8
4868,1.0
11199,0.8
708,1.1
15022,0.7
1573,1.1
13998,1.1
9820,0.7
7878,0.8
12884,1.0
3946,0.9
4059,0.8
8549,1.4
4657,0.6
4986,1.1
989,1.0
1092,1.2
3762,1.0
207,1.3
1899,0.7
11327,1.1
2103,1.0
6014,1.0
13656,1.1
2001,1.2
2465,0.9
12746,0.7
1191,1.1
10802,0.9
7085,0.7
12514,0.8
11278,0.7
11917,0.7
2964,0.8
4735,0.9
12015,1.1
9100,0.7
7111,1.0
13737,1.1
4783,1.2
12763,0.8
3279,0.8
1429,0.8
14921,0.8
6454,0.9
3461,0.9
2755,0.8
529,1.0
6081,1.0
1628,0.9
7967,0.9
1538,1.1
4826,0.8
12962,0.9
9614,0.6
13424,0.7
10929,0.8
7374,0.6
2170,1.0
3006,0.7
5007,0.8
8296,0.8
11212,0.8
4524,0.8
12430,1.0
9301,0.9
13251,0.8
14597,1.0
155,1.0
1318,1.0
13427,0.7
976,0.9
15051,0.9
10405,1.0
8785,0.9
11713,0.9
8914,0.8
4858,1.1
7902,1.0
8529,0.9
3351,0.6
3841,1.0
12344,0.9
10107,0.7
6808,0.8
2369,1.0
9861,1.0
14699,1.0
3026,0.8
5956,0.9
11449,0.9
14961,0.6
3887,1.0
6023,1.1
925,0.9
14040,0.9
13220,1.0
8323,0.9
11055,0.9
9520,0.9
10809,0.6
2879,0.8
4133,1.1
7247,0.9
14600,0.8
10218,1.2
2099,1.0
9091,0.8
10607,1.0
14174,0.7
4005,0.8
11864,0.9
7564,1.0
7006,0.7
771,0.9
10546,1.1
8171,1.0
7355,0.7
13184,0.6
6378,0.9
1419,0.8
1908,1.2
9074,0.8
6783,1.1
12001,0.7
6577,0.9
4385,0.6
7770,1.2
12074,1.0
1533,1.0
14534,0.7
11473,1.0
3725,1.1
11179,0.4
5859,1.0
643,0.8
14945,1.2
7040,1.0
10803,1.0
14964,0.9
5748,0.9
3056,0.8
11503,1.0
9594,0.7
13904,0.8
13265,1.0
14521,0.9
1311,0.7
9651,1.2
8147,1.1
7619,0.8
8417,0.9
5971,0.9
171,0.9
397,0.9
13134,1.0
9987,0.8
9161,0.8
13196,0.8
2650,0.7
1880,0.9
11388,0.8
9364,0.9
4643,1.2
5790,0.9
13708,0.8
7587,1.0
9955,0.8
14119,0.9
279,1.0
1344,0.8
8288,0.9
8612,0.8
13534,1.2
2838,1.2
10512,0.9
10164,1.1
3432,1.3
4843,1.2
11395,1.0
2692,1.1
3420,1.2
4452,1.1
7479,0.8
5259,0.8
4014,0.9
14633,1.0
2672,1.0
8979,0.9
6443,0.7
14660,0.9
10256,0.9
13418,0.9
3401,0.8
5934,0.8
1961,0.7
2522,1.3
12129,0.9
4398,0.9
9860,0.8
13173,0.8
4190,0.9
9303,0.9
10787,0.7
6451,1.0
1750,0.8
13126,1.0
7959,0.6
4184,1.1
10312,0.8
12537,1.0
11027,1.0
7826,0.7
7925,0.8
11847,1.0
10628,1.0
7929,0.7
4586,0.8
4848,0.9
10967,1.0
12393,0.9
12114,1.0
634,0.7
13182,1.2
2096,1.0
5031,1.1
10311,1.2
35,1.1
6178,1.0
5222,1.0
8754,1.1
80,0.8
7194,0.8
1612,0.9
5398,0.9
13680,0.9
1292,0.7
9862,1.0
5846,0.7
2604,1.1
14543,0.9
5267,0.5
27,0.8
50,0.9
3490,0.8
11538,1.1
10030,1.2
8253,0.9
13241,1.3
6746,1.1
12108,0.9
10300,1.0
14834,0.7
11995,0.8
3260,1.0
7534,1.0
5414,1.0
2541,0.8
9798,0.8
14915,0.7
1027,0.7
1459,0.8
13911,0.9
11225,1.2
4683,0.8
2817,0.7
3409,1.0
7990,0.9
14061,1.0
14203,0.9
8959,0.9
14087,0.8
10602,0.8
8322,0.8
5739,1.1
5390,0.9
14965,0.6
7581,0.8
13453,0.9
1056,0.9
5875,0.8
8291,0.9
11162,0.9
7837,0.7
3209,1.1
3051,1.1
10976,1.1
4736,0.7
10523,1.1
9563,1.0
7778,0.9
829,1.1
10538,0.6
1744,0.8
2175,1.0
421,0.7
8751,1.1
14293,0.9
4909,0.8
13055,0.9
2232,0.8
965,1.0
10431,1.0
12914,1.0
5086,0.8
6573,1.1
7991,0.9
11860,0.9
2837,0.9
2085,1.0
6563,0.8
3898,0.9
5765,0.9
4645,0.9
2727,0.9
10558,0.9
14747,1.0
13554,0.7
14015,0.9
10834,1.0
9233,1.0
13893,0.8
8830,0.8
2845,1.0
8949,0.8
6034,0.6
7338,0.6
6213,0.6
11841,0.6
9560,1.1
6124,1.0
10208,0.9
8465,0.8
9892,0.6
11123,1.0
5760,0.8
5008,1.1
10898,1.0
8153,0.8
10144,0.8
4759,0.9
737,0.7
12341,0.8
11594,0.8
8896,1.0
9030,1.1
4459,0.9
10202,0.7
6841,1.0
9532,1.0
10653,1.3
6724,0.8
2640,0.9
5751,0.9
12355,1.2
7948,0.8
8605,0.9
13236,0.9
9246,0.9
7245,0.9
12847,0.9
4662,0.9
1213,0.9
7284,0.9
2536,1.0
1407,1.0
5475,1.0
7482,1.0
8938,0.9
8911,0.8
6113,0.7
10046,0.9
14936,0.8
5266,0.9
10662,1.0
11248,0.8
10938,1.1
9261,0.9
8182,0.8
6028,1.1
258,1.1
14329,0.9
4411,0.8
12278,0.9
14842,0.9
10151,0.9
4073,0.8
10254,1.0
4283,1.0
9805,0.8
3,0.7
7667,0.7
7650,1.2
13480,0.7
11342,0.7
3764,0.6
6963,0.6
4804,0.8
15032,0.6
12227,0.7
3417,0.8
1979,0.7
2711,1.0
5688,0.8
2413,0.8
10376,0.8
9278,0.8
9832,0.8
12811,0.7
6913,1.2
2487,1.0
568,0.7
11606,1.1
12797,1.0
6898,0.9
11697,0.8
11750,1.0
545,0.9
5935,0.8
6686,0.8
3325,0.7
7944,0.9
1818,0.9
574,0.8
7807,1.1
940,0.8
13678,0.7
4975,0.9
5191,0.8
1200,0.8
142,1.1
5016,1.0
11025,0.8
13183,0.8
2342,0.9
10110,0.8
10037,0.8
5471,0.8
6731,1.2
13313,0.7
6676,0.8
1008,0.7
11230,1.2
549,1.0
851,0.7
3876,0.7
1444,0.9
1706,1.1
14975,0.8
10135,0.8
2712,1.2
1136,0.9
11720,0.7
2816,0.8
10827,1.2
11315,1.1
9785,0.9
5799,0.9
4599,1.1
11790,0.9
1476,1.1
1068,1.0
3070,1.0
11774,0.9
1507,0.9
3832,0.8
13398,0.7
8525,0.6
5940,0.7
893,0.8
10988,0.8
1417,0.8
1545,0.8
13915,0.9
14873,0.9
4585,0.6
12678,0.8
2495,0.9
5156,1.0
1443,1.1
2921,1.1
329,0.7
427,0.8
14878,0.9
3052,0.9
8436,0.8
5041,0.7
9147,0.8
11999,0.6
8782,0.8
10540,0.9
4629,0.9
1910,1.2
9066,0.7
7617,1.2
13632,0.7
10443,1.2
13526,0.9
8314,0.9
5088,1.3
13822,0.9
11729,0.9
738,1.0
6473,0.6
14492,0.8
6688,0.9
13111,1.1
3928,1.1
9467,0.8
8117,1.1
15019,0.9
671,0.6
14283,0.9
13920,0.6
11850,1.1
4280,0.8
13403,1.0
1203,1.0
5883,0.8
804,1.1
10458,0.7
2496,1.0
4659,1.0
9474,0.7
8863,0.9
4146,0.8
11591,0.8
13473,1.1
11569,1.1
7162,1.1
2304,0.9
4477,0.7
11050,0.9
11562,0.9
7058,0.7
14903,1.2
4919,0.8
1414,0.7
6832,0.9
15059,0.9
991,0.9
13355,0.7
14309,0.8
6067,0.8
1996,1.1
10137,0.7
2752,1.5
598,0.8
8,0.7
13009,1.0
10786,0.9
14674,0.9
4980,1.1
1952,0.7
5634,0.6
7958,1.0
2979,0.9
7528,0.8
6262,0.8
6656,0.8
14797,0.8
723,0.8
11549,0.9
11239,0.9
13036,0.9
14442,0.8
8341,1.0
3479,1.0
11008,1.0
8742,0.8
3985,1.1
4729,0.9
9036,0.8
960,0.5
9654,1.1
3662,1.0
404,0.9
12435,0.9
6055,0.8
13948,0.8
11584,1.1
816,0.9
12754,0.9
5405,0.7
11712,1.0
10730,0.9
12930,0.9
6253,0.8
14527,1.0
6515,1.0
7361,1.1
12523,1.1
12089,0.9
12441,1.1
2603,0.9
9108,0.9
5754,1.2
6168,0.7
206,0.9
11817,1.0
8251,1.0
8517,1.0
12112,0.9
12733,1.1
2553,0.9
9315,1.1
3939,1.1
12738,0.7
14930,1.0
7980,1.1
10855,0.9
4884,0.8
8047,1.0
13317,0.9
2388,0.8
15076,0.9
7043,0.9
4082,0.9
1315,1.2
6941,1.1
8280,0.9
48,0.9
168,1.0
1440,0.6
4071,1.0
7554,1.0
2525,1.1
1177,0.9
14900,0.9
5976,1.1
14449,0.9
774,1.1
3295,0.9
10489,0.8
13641,0.7
7966,1.0
5210,1.2
7409,0.7
10394,1.1
3642,0.9
9761,0.7
13163,0.7
8389,1.0
13668,0.8
13963,1.0
4516,0.9
9838,1.1
6076,1.2
4639,0.5
1698,0.9
10747,1.0
6181,1.0
4313,0.7
5734,0.7
1743,0.9
1471,0.9
2632,0.8
9780,0.8
8816,0.8
3250,1.0
9466,0.9
6504,0.7
5394,1.1
9346,0.8
5937,0.9
7213,1.3
5835,0.8
252,0.7
8427,0.7
2086,1.0
1406,1.0
8290,0.9
3082,0.8
11758,1.0
4703,1.0
6311,0.8
780,0.8
1248,1.0
1506,1.0
14451,0.8
8508,0.9
10310,1.0
13151,1.1
7744,1.0
9672,1.2
8715,1.1
5325,0.7
6966,1.3
3673,0.6
3457,0.8
8518,1.1
11172,0.8
7193,0.7
7353,0.8
3842,0.8
12650,0.8
2758,0.9
5238,0.7
7994,0.8
8492,0.8
3947,0.6
13083,1.3
7190,0.8
7845,0.9
11195,1.2
6349,0.8
1874,0.6
3903,0.9
1167,0.8
3359,0.8
9509,0.8
846,0.8
3230,0.9
10382,1.2
4525,1.0
10095,0.9
7975,0.9
10910,1.2
6994,1.2
8376,1.0
4003,0.6
9697,1.0
8570,0.9
3974,0.6
4888,0.7
12044,1.2
6583,0.8
8360,0.9
1774,0.9
1646,0.8
9085,0.9
7688,0.9
7571,1.0
14517,0.9
1501,1.0
3294,1.0
646,1.0
11521,1.1
1909,1.0
8662,1.2
4492,0.9
13364,1.1
8167,0.7
1487,0.9
7476,1.1
13935,0.9
13617,0.8
14374,0.9
13092,1.0
12921,0.6
14606,0.7
6729,0.9
3869,0.9
4431,0.9
7267,0.5
6978,0.9
3892,1.1
12643,0.7
13790,0.5
12561,0.7
5411,0.9
9639,0.7
13983,1.0
6921,1.0
8212,0.8
7316,0.8
3970,0.7
13309,1.2
14067,0.7
2229,1.1
7654,0.5
2778,0.9
2562,0.8
10970,0.5
6328,0.9
7801,0.7
10387,0.8
13958,0.9
11188,0.7
4867,1.0
2504,1.0
1903,0.8
11076,0.9
5038,0.6
593,0.9
6567,0.9
5046,1.2
12471,1.0
7661,0.8
7244,0.9
493,0.9
12880,1.0
10931,1.0
680,0.9
5432,1.1
309,0.6
1267,1.0
13435,0.7
13015,0.8
12715,1.0
11092,0.9
202,1.0
7076,0.9
8674,0.9
4892,0.9
3305,0.6
9886,1.0
2188,0.9
11098,0.9
3376,0.8
8053,0.7
13671,0.8
4693,1.1
13463,0.8
11965,0.9
12055,0.8
13020,1.1
12102,0.5
5617,0.8
7575,0.9
4815,0.8
13226,0.9
4295,1.1
14118,0.8
11180,0.6
11042,0.9
11630,0.9
1784,1.1
4918,0.8
14254,0.9
1101,1.2
6340,0.6
11337,0.7
13249,0.9
175,0.8
12781,0.8
5294,0.6
2796,0.9
322,0.9
7107,0.9
12109,0.7
10807,0.9
14402,0.7
6693,1.0
5954,0.9
10059,1.3
4705,1.0
14150,0.9
8433,1.0
2989,1.1
467,1.0
1548,1.2
6084,1.0
8945,0.7
9635,0.9
9946,0.6
5850,1.1
6501,1.0
6044,1.1
7602,0.8
2215,0.8
6212,1.0
787,1.5
1517,0.8
10815,0.7
7766,0.8
7069,1.1
1041,1.2
5640,1.1
13736,1.2
386,0.8
10373,0.9
10637,1.0
1692,0.9
14787,0.7
11596,0.8
14820,1.0
215,0.6
14457,1.3
4637,0.7
9577,1.2
13123,0.7
638,0.7
10609,1.1
7962,0.9
8352,0.8
7498,0.7
10866,1.1
11517,0.9
799,0.9
10674,0.9
6902,1.1
569,0.7
14163,1.1
13544,0.9
2478,0.9
14278,1.1
12231,0.7
5741,0.8
4049,0.6
8956,0.8
4974,0.9
10764,0.8
9548,1.0
742,1.0
14562,0.8
571,0.8
719,1.1
10303,0.8
8372,0.7
14708,0.6
14007,0.9
12184,0.7
4230,0.6
7217,0.9
9176,0.6
10930,0.9
7129,1.0
10596,0.9
483,0.9
5928,0.7
6651,0.9
4536,0.8
7458,0.8
2502,0.8
1112,1.0
1436,0.9
12088,0.8
4779,1.0
2287,0.7
13838,0.8
5131,1.0
7050,0.8
10948,1.0
5136,1.0
9035,0.9
6218,0.8
9340,0.9
9719,0.8
96,0.8
452,1.1
3284,0.7
3299,0.8
4024,1.1
8234,0.7
14096,1.1
6125,0.8
8287,0.7
14490,1.0
9126,0.9
5396,0.9
9991,1.0
7054,1.0
9073,0.6
12838,0.7
8357,1.1
3512,1.1
8983,0.9
10683,1.0
5725,1.0
12830,1.0
14501,0.6
14972,1.0
5991,0.7
7315,0.9
12450,1.8
2925,1.1
2575,1.1
69,0.8
5195,1.0
1599,1.3
918,0.7
9806,0.7
402,0.8
2386,0.7
7977,0.9
14363,0.6
10927,0.8
2724,0.9
3796,1.0
8071,1.0
10123,0.7
2847,0.9
11455,1.0
6992,1.3
5488,1.0
12958,0.8
2932,1.2
8523,0.7
7701,0.9
14120,0.7
2403,0.9
14367,1.0
12037,0.8
14116,1.1
6040,0.7
7827,0.9
6607,0.9
6496,0.9
1005,1.1
6525,0.8
5289,0.9
4742,0.9
4427,1.1
10177,0.8
7954,0.7
10819,1.0
14709,0.7
3677,0.9
14205,0.8
5817,0.8
375,0.6
14399,0.9
5281,1.0
14688,0.9
1866,0.9
1388,0.7
13048,0.8
13831,0.3
13330,0.7
177,0.6
4472,0.7
13605,0.9
11405,0.7
5815,0.8
10006,0.8
5103,0.9
10780,1.0
10584,0.9
3207,0.8
8052,0.9
4715,0.9
8315,0.6
3116,1.2
13050,1.0
6118,1.3
4646,0.6
3955,0.8
13701,1.0
8428,0.8
8229,1.1
878,1.0
3595,0.8
9557,0.8
324,1.1
2639,0.6
9309,1.0
11948,1.0
7675,0.8
8327,1.0
7407,0.9
3675,0.9
8270,0.9
4790,0.6
2730,1.2
4917,1.1
13264,0.8
10465,0.8
14079,0.8
11116,0.9
13354,1.0
13614,0.9
11284,0.8
5540,0.6
12190,0.7
1021,0.9
8810,0.9
2481,1.2
14541,0.9
13613,0.8
6606,1.2
10444,0.8
10658,1.1
253,0.8
13765,1.0
7570,0.6
6600,0.8
999,1.0
1028,1.1
6314,0.8
10532,0.8
7961,0.7
5084,0.9
14002,0.9
9823,0.8
8700,1.4
12778,1.1
3267,0.7
11356,0.8
412,0.9
10381,0.8
10289,1.0
10418,0.7
7378,0.7
739,0.6
8777,0.5
4512,0.9
111,1.2
6951,0.9
2144,0.9
3691,1.1
6873,1.2
10206,1.0
5152,0.9
7156,1.2
4616,0.9
7548,0.9
3902,0.8
12776,0.9
10168,1.6
6610,1.0
8402,0.9
9743,0.8
11169,0.7
6819,1.1
11081,0.8
12862,0.9
5965,0.9
3650,0.9
6107,0.8
794,1.1
13873,1.3
8920,0.9
1831,1.0
5884,0.8
7757,0.9
748,0.9
3537,0.7
4921,0.8
6787,1.2
1190,0.9
1741,0.9
8893,0.8
6858,0.9
3171,1.0
5280,0.7
3204,0.8
13918,1.0
13878,1.1
12788,0.7
1561,0.8
12342,0.9
12605,0.7
14199,1.0
4532,0.8
2578,1.1
2950,0.9
10082,0.7
11854,1.0
12658,1.0
2973,0.9
14573,0.7
1700,0.8
9774,0.9
12805,1.0
7898,0.7
653,1.0
7668,1.0
12692,0.8
8847,0.8
4197,0.7
6206,0.9
14177,0.7
6185,0.7
3041,1.2
3370,1.2
958,0.9
5599,1.0
8724,0.8
8966,0.8
8760,0.9
6025,1.0
14125,0.8
5224,0.8
11084,1.2
6256,0.9
507,0.8
779,0.8
10393,1.0
886,0.9
6156,0.8
6345,0.8
330,1.2
3511,1.2
9673,0.8
8359,1.1
12543,0.7
6174,0.9
9336,0.9
7727,0.7
12271,0.9
5407,0.7
5895,0.8
6446,0.8
11811,0.9
13110,0.8
6681,0.7
2444,0.9
3956,0.9
11879,0.8
1918,0.9
11009,0.8
9305,0.7
5047,0.9
4678,0.6
15092,0.9
13477,0.9
7949,1.0
14302,1.2
14018,0.9
8257,0.7
10760,0.9
7578,0.5
9418,0.7
4647,0.9
10054,1.1
13301,0.7
3256,1.0
14889,0.8
12286,0.8
13926,0.8
2677,0.8
13562,1.1
716,0.9
6053,0.9
8900,0.9
8584,0.8
3884,0.9
2359,1.1
13634,1.0
14123,0.7
6633,1.0
4860,0.6
3039,1.0
13073,1.1
3315,0.8
7218,0.8
2422,0.9
10096,1.1
1670,0.7
786,0.8
9970,0.7
972,0.8
4441,0.8
7946,0.8
9529,0.8
619,0.9
13723,1.0
10720,0.9
13595,1.0
11880,1.0
11329,0.9
10582,0.7
2976,0.7
4787,1.0
11157,0.6
11173,0.7
12656,0.8
148,0.8
7813,0.6
11118,0.8
8657,0.9
4711,0.8
4688,1.0
9925,0.9
14197,0.8
8446,1.0
9859,1.0
10035,0.9
3352,0.5
3952,0.9
2269,0.9
1480,0.8
6332,0.8
9894,0.7
9732,0.6
1065,1.0
3975,1.0
8696,0.7
8416,0.7
7262,1.0
10264,1.0
6827,0.6
2382,0.8
12337,1.0
11461,1.1
47,0.9
8250,0.8
11776,0.8
6379,1.0
8393,1.0
2380,0.8
7819,0.8
5142,1.0
9694,0.7
9276,0.8
6955,0.8
5385,0.9
10304,0.8
9334,0.9
3728,1.1
3443,0.7
9698,0.9
9648,1.3
12332,0.9
13072,0.8
6195,0.8
9992,0.8
11536,0.9
14281,1.0
7891,1.0
2129,0.8
6981,1.0
6549,0.7
5378,0.8
10019,1.0
3399,1.0
62,1.1
14415,1.0
110,1.0
3671,0.6
1718,1.0
3091,0.8
8826,0.9
7308,1.4
8063,0.9
11402,1.1
974,0.8
9210,1.2
1258,0.7
9343,1.0
10654,1.1
13522,1.2
479,0.9
11369,1.0
1158,1.0
12010,1.0
9103,0.8
8422,1.1
9017,0.9
13432,0.6
2429,0.9
9840,1.0
5988,0.9
6568,1.0
2617,0.6
9208,1.0
12939,1.1
4652,0.7
477,1.0
4089,0.9
8151,1.0
3247,0.7
691,0.8
4697,0.7
3131,0.8
13865,0.8
7583,1.3
11489,0.8
5499,0.7
8792,0.7
2732,0.8
14535,1.0
11791,0.9
13482,1.3
13380,1.0
7811,1.0
4685,1.0
4871,0.7
1625,0.9
14766,0.8
3316,1.0
14082,0.8
5332,0.8
4870,0.9
3545,0.8
4035,0.7
12912,0.9
6824,1.2
1523,0.8
7223,0.9
4989,0.9
14736,0.8
12723,1.1
3861,0.7
4009,0.6
6594,1.4
3817,0.8
13913,0.8
13289,0.4
6574,0.8
7197,1.1
1875,1.1
134,0.8
31,0.7
3272,1.0
10895,1.1
2545,0.8
6199,0.9
12335,1.1
5723,1.0
1159,1.0
2680,1.0
11647,0.8
9236,0.8
11270,1.1
7261,0.8
6405,0.9
8988,0.8
12454,0.7
4527,0.9
525,1.1
9223,1.0
11041,0.8
12192,1.0
8387,1.0
3879,1.0
7301,0.7
1368,0.8
9464,1.0
13279,0.8
12268,0.9
3282,0.8
12632,0.7
11667,1.0
9478,1.0
4758,0.5
13102,0.6
10551,1.0
12377,0.8
11269,0.9
9919,1.1
